date,PriceBTC,PriceUSD
1/24/2016,4.68E-07,0.000188995
1/25/2016,5.34E-07,0.000209446
1/26/2016,8.55E-07,0.000334469
1/27/2016,1.13E-06,0.000447888
1/28/2016,8.97E-07,0.000339771
1/29/2016,8.31E-07,0.000315111
1/30/2016,6.68E-07,0.000252181
1/31/2016,7.20E-07,0.000263808
2/1/2016,6.99E-07,0.000259634
2/2/2016,6.92E-07,0.000258248
2/3/2016,7.15E-07,0.000263094
2/4/2016,7.30E-07,0.000284684
2/5/2016,7.70E-07,0.000296072
2/6/2016,8.05E-07,0.000301642
2/7/2016,7.37E-07,0.000276407
2/8/2016,7.56E-07,0.000280341
2/9/2016,7.63E-07,0.000284906
2/10/2016,7.66E-07,0.000290201
2/11/2016,7.43E-07,0.000280751
2/12/2016,7.65E-07,0.000292332
2/13/2016,7.30E-07,0.000284318
2/14/2016,7.21E-07,0.0002928
2/15/2016,7.20E-07,0.000287567
2/16/2016,7.01E-07,0.00028537
2/17/2016,6.55E-07,0.000272222
2/18/2016,6.42E-07,0.000270644
2/19/2016,6.90E-07,0.000289351
2/20/2016,6.56E-07,0.00028882
2/21/2016,6.47E-07,0.000283645
2/22/2016,6.42E-07,0.000280901
2/23/2016,6.58E-07,0.000276381
2/24/2016,6.47E-07,0.000274245
2/25/2016,6.29E-07,0.000266858
2/26/2016,6.07E-07,0.000262189
2/27/2016,5.77E-07,0.000250025
2/28/2016,5.78E-07,0.00025031
2/29/2016,5.65E-07,0.000247488
3/1/2016,5.67E-07,0.00024557
3/2/2016,5.63E-07,0.000238154
3/3/2016,5.81E-07,0.000243461
3/4/2016,5.71E-07,0.000233068
3/5/2016,5.47E-07,0.000217443
3/6/2016,5.37E-07,0.000216664
3/7/2016,5.56E-07,0.000229814
3/8/2016,5.30E-07,0.000217956
3/9/2016,5.42E-07,0.000223543
3/10/2016,5.79E-07,0.000241178
3/11/2016,5.76E-07,0.000241791
3/12/2016,5.78E-07,0.000236945
3/13/2016,5.82E-07,0.000239781
3/14/2016,5.65E-07,0.000234404
3/15/2016,5.58E-07,0.000231574
3/16/2016,5.51E-07,0.000229576
3/17/2016,5.28E-07,0.000221159
3/18/2016,5.17E-07,0.000211457
3/19/2016,5.33E-07,0.000217884
3/20/2016,5.13E-07,0.000211368
3/21/2016,5.13E-07,0.000211058
3/22/2016,5.17E-07,0.000215354
3/23/2016,5.11E-07,0.000213084
3/24/2016,5.08E-07,0.000210138
3/25/2016,5.20E-07,0.000216467
3/26/2016,5.07E-07,0.000211281
3/27/2016,5.07E-07,0.000215804
3/28/2016,5.06E-07,0.000214008
3/29/2016,6.19E-07,0.000257262
3/30/2016,5.58E-07,0.000230444
3/31/2016,5.55E-07,0.000230956
4/1/2016,5.35E-07,0.000223191
4/2/2016,5.37E-07,0.000225544
4/3/2016,5.23E-07,0.000219596
4/4/2016,5.22E-07,0.000219007
4/5/2016,5.10E-07,0.000215341
4/6/2016,5.11E-07,0.000215772
4/7/2016,5.01E-07,0.000211088
4/8/2016,5.02E-07,0.000210337
4/9/2016,4.92E-07,0.000206219
4/10/2016,4.87E-07,0.000205543
4/11/2016,5.03E-07,0.000213009
4/12/2016,5.45E-07,0.000232877
4/13/2016,5.43E-07,0.000230503
4/14/2016,5.48E-07,0.000233467
4/15/2016,5.47E-07,0.000235737
4/16/2016,5.38E-07,0.000232389
4/17/2016,5.29E-07,0.000227121
4/18/2016,5.19E-07,0.000223137
4/19/2016,5.12E-07,0.0002242
4/20/2016,5.14E-07,0.000227711
4/21/2016,5.08E-07,0.000229831
4/22/2016,5.07E-07,0.000227346
4/23/2016,5.07E-07,0.000230218
4/24/2016,4.93E-07,0.000228354
4/25/2016,4.87E-07,0.000226572
4/26/2016,5.01E-07,0.000235456
4/27/2016,5.03E-07,0.000224141
4/28/2016,5.07E-07,0.000228668
4/29/2016,5.05E-07,0.000230961
4/30/2016,5.03E-07,0.000226196
5/1/2016,5.05E-07,0.000229727
5/2/2016,5.11E-07,0.00022754
5/3/2016,5.06E-07,0.000228603
5/4/2016,5.06E-07,0.000226955
5/5/2016,4.94E-07,0.000222041
5/6/2016,4.87E-07,0.00022494
5/7/2016,4.85E-07,0.000223553
5/8/2016,4.86E-07,0.000224364
5/9/2016,4.80E-07,0.000222291
5/10/2016,4.89E-07,0.000220587
5/11/2016,4.92E-07,0.000223395
5/12/2016,5.14E-07,0.000233996
5/13/2016,5.16E-07,0.000236037
5/14/2016,5.09E-07,0.000233222
5/15/2016,5.06E-07,0.000233154
5/16/2016,5.01E-07,0.000228043
5/17/2016,5.00E-07,0.000226825
5/18/2016,5.00E-07,0.000227335
5/19/2016,5.07E-07,0.000221866
5/20/2016,5.07E-07,0.000224505
5/21/2016,5.14E-07,0.000228261
5/22/2016,5.06E-07,0.000222859
5/23/2016,5.05E-07,0.000224239
5/24/2016,5.00E-07,0.000222751
5/25/2016,4.93E-07,0.000222075
5/26/2016,4.95E-07,0.000225052
5/27/2016,4.75E-07,0.000223888
5/28/2016,4.11E-07,0.000218229
5/29/2016,4.22E-07,0.000222575
5/30/2016,4.34E-07,0.000231738
5/31/2016,4.27E-07,0.000226713
6/1/2016,4.31E-07,0.000231923
6/2/2016,4.27E-07,0.000229799
6/3/2016,4.16E-07,0.000236962
6/4/2016,4.18E-07,0.000240258
6/5/2016,4.16E-07,0.000239076
6/6/2016,4.04E-07,0.000236552
6/7/2016,4.15E-07,0.000239797
6/8/2016,4.15E-07,0.000242249
6/9/2016,4.55E-07,0.00026279
6/10/2016,4.47E-07,0.00025896
6/11/2016,4.29E-07,0.0002599
6/12/2016,3.93E-07,0.000263796
6/13/2016,4.08E-07,0.000287074
6/14/2016,4.54E-07,0.0003111
6/15/2016,4.52E-07,0.000314419
6/16/2016,4.31E-07,0.000330958
6/17/2016,4.19E-07,0.00031449
6/18/2016,4.24E-07,0.00032151
6/19/2016,4.36E-07,0.00033408
6/20/2016,4.35E-07,0.000314031
6/21/2016,4.56E-07,0.000305359
6/22/2016,4.48E-07,0.000266272
6/23/2016,4.57E-07,0.000286992
6/24/2016,4.29E-07,0.000284601
6/25/2016,4.35E-07,0.000291102
6/26/2016,4.46E-07,0.000280936
6/27/2016,4.43E-07,0.000289114
6/28/2016,4.60E-07,0.000297472
6/29/2016,4.65E-07,0.00029707
6/30/2016,4.59E-07,0.000309522
7/1/2016,4.46E-07,0.000302081
7/2/2016,4.40E-07,0.000309359
7/3/2016,4.26E-07,0.000282246
7/4/2016,4.25E-07,0.000288692
7/5/2016,4.29E-07,0.000286922
7/6/2016,4.21E-07,0.000285022
7/7/2016,4.32E-07,0.000276412
7/8/2016,4.15E-07,0.000276178
7/9/2016,4.17E-07,0.00027185
7/10/2016,4.15E-07,0.000269696
7/11/2016,4.17E-07,0.000271041
7/12/2016,4.01E-07,0.000268916
7/13/2016,4.00E-07,0.000263243
7/14/2016,3.93E-07,0.000260015
7/15/2016,3.97E-07,0.00026451
7/16/2016,3.97E-07,0.000264319
7/17/2016,3.89E-07,0.000265188
7/18/2016,3.71E-07,0.000250541
7/19/2016,3.69E-07,0.000249183
7/20/2016,3.69E-07,0.000246348
7/21/2016,3.60E-07,0.000240034
7/22/2016,3.66E-07,0.000238279
7/23/2016,3.84E-07,0.000252207
7/24/2016,3.73E-07,0.000246837
7/25/2016,3.64E-07,0.000238673
7/26/2016,3.62E-07,0.000237118
7/27/2016,3.58E-07,0.000235101
7/28/2016,3.67E-07,0.000240744
7/29/2016,3.58E-07,0.000235432
7/30/2016,3.53E-07,0.000231643
7/31/2016,3.64E-07,0.000227441
8/1/2016,3.64E-07,0.00022074
8/2/2016,3.87E-07,0.000204144
8/3/2016,3.82E-07,0.000218138
8/4/2016,3.75E-07,0.000219014
8/5/2016,3.86E-07,0.000224262
8/6/2016,3.97E-07,0.000234686
8/7/2016,4.53E-07,0.000269606
8/8/2016,4.01E-07,0.000237374
8/9/2016,4.06E-07,0.000238541
8/10/2016,4.07E-07,0.000239918
8/11/2016,4.06E-07,0.000239217
8/12/2016,4.08E-07,0.000239749
8/13/2016,4.09E-07,0.000239664
8/14/2016,4.33E-07,0.000247295
8/15/2016,4.24E-07,0.000240073
8/16/2016,4.45E-07,0.000257465
8/17/2016,4.32E-07,0.000247919
8/18/2016,4.26E-07,0.000244447
8/19/2016,4.06E-07,0.000232866
8/20/2016,4.07E-07,0.000236596
8/21/2016,4.02E-07,0.000233531
8/22/2016,3.93E-07,0.000229751
8/23/2016,3.87E-07,0.000225527
8/24/2016,3.97E-07,0.00022988
8/25/2016,3.99E-07,0.00022966
8/26/2016,3.98E-07,0.000230201
8/27/2016,3.94E-07,0.000224873
8/28/2016,3.93E-07,0.000225777
8/29/2016,3.87E-07,0.000221966
8/30/2016,3.90E-07,0.000224418
8/31/2016,3.91E-07,0.000223675
9/1/2016,3.87E-07,0.000221369
9/2/2016,3.94E-07,0.000227026
9/3/2016,3.78E-07,0.000227104
9/4/2016,3.70E-07,0.000226095
9/5/2016,3.75E-07,0.000227665
9/6/2016,3.63E-07,0.000222621
9/7/2016,3.75E-07,0.000230744
9/8/2016,3.67E-07,0.00023164
9/9/2016,3.75E-07,0.000233905
9/10/2016,3.73E-07,0.000232737
9/11/2016,3.74E-07,0.000227201
9/12/2016,3.77E-07,0.000229132
9/13/2016,3.76E-07,0.000229082
9/14/2016,3.72E-07,0.000226874
9/15/2016,3.85E-07,0.000233613
9/16/2016,4.14E-07,0.000251439
9/17/2016,3.94E-07,0.000239018
9/18/2016,3.92E-07,0.000239684
9/19/2016,3.83E-07,0.000233325
9/20/2016,3.79E-07,0.000230352
9/21/2016,3.87E-07,0.00023073
9/22/2016,3.82E-07,0.000227421
9/23/2016,3.76E-07,0.000226333
9/24/2016,3.78E-07,0.000227583
9/25/2016,3.77E-07,0.000226367
9/26/2016,3.76E-07,0.000228382
9/27/2016,3.78E-07,0.000228862
9/28/2016,3.79E-07,0.000228981
9/29/2016,3.76E-07,0.000227268
9/30/2016,3.83E-07,0.000233041
10/1/2016,3.75E-07,0.000231052
10/2/2016,3.73E-07,0.000228043
10/3/2016,3.85E-07,0.000235917
10/4/2016,3.75E-07,0.000228709
10/5/2016,3.81E-07,0.000233232
10/6/2016,3.63E-07,0.000222138
10/7/2016,3.65E-07,0.000225268
10/8/2016,3.71E-07,0.000229681
10/9/2016,3.74E-07,0.000231054
10/10/2016,3.73E-07,0.000230434
10/11/2016,3.58E-07,0.00022994
10/12/2016,3.56E-07,0.000226764
10/13/2016,3.58E-07,0.000227358
10/14/2016,3.59E-07,0.000229302
10/15/2016,3.49E-07,0.00022263
10/16/2016,3.46E-07,0.000222645
10/17/2016,3.43E-07,0.0002195
10/18/2016,3.47E-07,0.000220593
10/19/2016,3.46E-07,0.000218081
10/20/2016,3.49E-07,0.000219226
10/21/2016,3.44E-07,0.000217037
10/22/2016,3.39E-07,0.000222055
10/23/2016,3.34E-07,0.000217946
10/24/2016,3.34E-07,0.00021684
10/25/2016,3.39E-07,0.000222445
10/26/2016,3.19E-07,0.000215373
10/27/2016,3.17E-07,0.000217351
10/28/2016,3.14E-07,0.000216451
10/29/2016,3.07E-07,0.000219952
10/30/2016,3.17E-07,0.000221403
10/31/2016,3.17E-07,0.000221811
11/1/2016,3.04E-07,0.000222019
11/2/2016,3.01E-07,0.000223115
11/3/2016,3.14E-07,0.000216601
11/4/2016,3.15E-07,0.000222104
11/5/2016,3.20E-07,0.000225888
11/6/2016,3.16E-07,0.000226038
11/7/2016,3.42E-07,0.000241179
11/8/2016,3.27E-07,0.000232674
11/9/2016,3.18E-07,0.000229565
11/10/2016,3.20E-07,0.000228122
11/11/2016,3.13E-07,0.00022412
11/12/2016,3.12E-07,0.000219626
11/13/2016,3.15E-07,0.000221678
11/14/2016,3.16E-07,0.000222697
11/15/2016,3.06E-07,0.00021792
11/16/2016,2.95E-07,0.000219261
11/17/2016,2.93E-07,0.000215431
11/18/2016,2.85E-07,0.000213927
11/19/2016,2.83E-07,0.000212956
11/20/2016,2.98E-07,0.000217411
11/21/2016,2.98E-07,0.000219137
11/22/2016,2.98E-07,0.000222845
11/23/2016,2.86E-07,0.000212313
11/24/2016,2.98E-07,0.000219899
11/25/2016,2.98E-07,0.000220696
11/26/2016,2.99E-07,0.000219418
11/27/2016,2.95E-07,0.000215015
11/28/2016,2.94E-07,0.000214585
11/29/2016,2.88E-07,0.000210792
11/30/2016,2.85E-07,0.000211419
12/1/2016,2.85E-07,0.000214709
12/2/2016,2.78E-07,0.000215084
12/3/2016,2.79E-07,0.000213606
12/4/2016,2.77E-07,0.000212131
12/5/2016,2.86E-07,0.000215483
12/6/2016,2.80E-07,0.000212391
12/7/2016,2.76E-07,0.000210948
12/8/2016,2.79E-07,0.000214278
12/9/2016,2.77E-07,0.000213691
12/10/2016,2.79E-07,0.000216052
12/11/2016,2.94E-07,0.000226601
12/12/2016,2.86E-07,0.000223039
12/13/2016,2.75E-07,0.000214079
12/14/2016,2.78E-07,0.000215911
12/15/2016,2.74E-07,0.000212385
12/16/2016,2.79E-07,0.000218029
12/17/2016,2.73E-07,0.00021539
12/18/2016,2.77E-07,0.000218695
12/19/2016,2.71E-07,0.000214437
12/20/2016,2.78E-07,0.000222617
12/21/2016,2.66E-07,0.000220686
12/22/2016,2.59E-07,0.000222565
12/23/2016,2.53E-07,0.000231407
12/24/2016,2.60E-07,0.000231358
12/25/2016,2.56E-07,0.00022946
12/26/2016,2.58E-07,0.000233426
12/27/2016,2.42E-07,0.000224143
12/28/2016,2.27E-07,0.000222169
12/29/2016,2.34E-07,0.000227372
12/30/2016,2.39E-07,0.00022982
12/31/2016,2.38E-07,0.000230274
1/1/2017,2.28E-07,0.000227752
1/2/2017,2.17E-07,0.000221077
1/3/2017,2.19E-07,0.000226556
1/4/2017,1.93E-07,0.000219462
1/5/2017,2.27E-07,0.000227407
1/6/2017,2.47E-07,0.000220379
1/7/2017,2.49E-07,0.000224591
1/8/2017,2.46E-07,0.000224758
1/9/2017,2.58E-07,0.00023334
1/10/2017,2.46E-07,0.0002234
1/11/2017,2.65E-07,0.000209137
1/12/2017,2.66E-07,0.000214783
1/13/2017,2.59E-07,0.000214393
1/14/2017,2.58E-07,0.000211483
1/15/2017,2.57E-07,0.000211949
1/16/2017,2.49E-07,0.000206551
1/17/2017,2.39E-07,0.000216489
1/18/2017,2.39E-07,0.000210255
1/19/2017,2.38E-07,0.000214735
1/20/2017,2.37E-07,0.000212395
1/21/2017,2.25E-07,0.000208121
1/22/2017,2.28E-07,0.000209937
1/23/2017,2.28E-07,0.000209661
1/24/2017,2.28E-07,0.000202176
1/25/2017,2.28E-07,0.000203832
1/26/2017,2.28E-07,0.000208906
1/27/2017,2.25E-07,0.000207095
1/28/2017,2.27E-07,0.000209908
1/29/2017,2.25E-07,0.000206246
1/30/2017,2.28E-07,0.000209619
1/31/2017,2.15E-07,0.000208243
2/1/2017,2.16E-07,0.000213569
2/2/2017,2.10E-07,0.000211802
2/3/2017,2.06E-07,0.000209325
2/4/2017,2.08E-07,0.000214599
2/5/2017,2.07E-07,0.000209724
2/6/2017,2.07E-07,0.000211628
2/7/2017,1.97E-07,0.000207943
2/8/2017,1.98E-07,0.000208544
2/9/2017,2.11E-07,0.000207809
2/10/2017,2.07E-07,0.000206757
2/11/2017,2.06E-07,0.000207984
2/12/2017,2.06E-07,0.000207486
2/13/2017,2.08E-07,0.00020762
2/14/2017,2.04E-07,0.000206942
2/15/2017,2.05E-07,0.000208318
2/16/2017,2.06E-07,0.000213535
2/17/2017,1.98E-07,0.000209605
2/18/2017,1.92E-07,0.000204026
2/19/2017,1.97E-07,0.000208083
2/20/2017,1.93E-07,0.000210453
2/21/2017,1.88E-07,0.00021236
2/22/2017,1.79E-07,0.000201719
2/23/2017,1.77E-07,0.000210068
2/24/2017,1.74E-07,0.00020643
2/25/2017,1.77E-07,0.000204095
2/26/2017,1.75E-07,0.000206765
2/27/2017,1.75E-07,0.000208909
2/28/2017,1.76E-07,0.000209392
3/1/2017,1.62E-07,0.000199455
3/2/2017,1.65E-07,0.000208888
3/3/2017,1.68E-07,0.000216016
3/4/2017,1.66E-07,0.000210687
3/5/2017,1.66E-07,0.000211959
3/6/2017,1.68E-07,0.00021582
3/7/2017,1.67E-07,0.000205972
3/8/2017,1.78E-07,0.000204537
3/9/2017,1.77E-07,0.000211624
3/10/2017,1.78E-07,0.000195505
3/11/2017,1.77E-07,0.000208602
3/12/2017,1.78E-07,0.00021959
3/13/2017,2.00E-07,0.000247427
3/14/2017,1.95E-07,0.000243256
3/15/2017,1.86E-07,0.000234125
3/16/2017,1.95E-07,0.000229782
3/17/2017,1.96E-07,0.000210102
3/18/2017,2.26E-07,0.000217782
3/19/2017,2.25E-07,0.000229924
3/20/2017,2.20E-07,0.000228268
3/21/2017,2.17E-07,0.00024112
3/22/2017,2.27E-07,0.000235232
3/23/2017,2.28E-07,0.000234511
3/24/2017,2.78E-07,0.0002596
3/25/2017,3.01E-07,0.000292
3/26/2017,2.85E-07,0.000274777
3/27/2017,2.35E-07,0.000245468
3/28/2017,2.70E-07,0.000282678
3/29/2017,2.61E-07,0.000271282
3/30/2017,2.96E-07,0.000307157
3/31/2017,3.09E-07,0.000334771
4/1/2017,3.07E-07,0.000334781
4/2/2017,4.75E-07,0.000524854
4/3/2017,3.68E-07,0.000420787
4/4/2017,3.75E-07,0.000428695
4/5/2017,3.86E-07,0.000438623
4/6/2017,3.75E-07,0.000448207
4/7/2017,3.29E-07,0.000392481
4/8/2017,3.67E-07,0.000434534
4/9/2017,3.17E-07,0.000384967
4/10/2017,3.27E-07,0.0003966
4/11/2017,3.24E-07,0.000398131
4/12/2017,3.38E-07,0.000410492
4/13/2017,3.67E-07,0.000430375
4/14/2017,3.56E-07,0.000418028
4/15/2017,3.58E-07,0.000420939
4/16/2017,3.83E-07,0.000449908
4/17/2017,3.88E-07,0.000462097
4/18/2017,3.75E-07,0.000450398
4/19/2017,3.69E-07,0.000445951
4/20/2017,3.55E-07,0.000438863
4/21/2017,3.64E-07,0.000453957
4/22/2017,3.74E-07,0.000465006
4/23/2017,4.23E-07,0.000528493
4/24/2017,4.04E-07,0.000507624
4/25/2017,4.17E-07,0.000533354
4/26/2017,4.24E-07,0.000549794
4/27/2017,4.76E-07,0.000640587
4/28/2017,5.18E-07,0.000698222
4/29/2017,5.53E-07,0.000750331
4/30/2017,5.47E-07,0.000755485
5/1/2017,4.72E-07,0.000677593
5/2/2017,4.20E-07,0.000614863
5/3/2017,4.51E-07,0.000684549
5/4/2017,4.81E-07,0.0007412
5/5/2017,5.32E-07,0.00081416
5/6/2017,7.44E-07,0.001170574
5/7/2017,7.92E-07,0.001208524
5/8/2017,8.62E-07,0.001452856
5/9/2017,7.00E-07,0.001204103
5/10/2017,7.13E-07,0.001270936
5/11/2017,6.56E-07,0.00120362
5/12/2017,6.86E-07,0.001170198
5/13/2017,6.47E-07,0.001152144
5/14/2017,6.64E-07,0.001191245
5/15/2017,6.44E-07,0.001118309
5/16/2017,5.96E-07,0.001047719
5/17/2017,7.13E-07,0.001290053
5/18/2017,7.71E-07,0.001459986
5/19/2017,7.46E-07,0.001467312
5/20/2017,8.74E-07,0.001789064
5/21/2017,1.40E-06,0.002854872
5/22/2017,1.54E-06,0.003198461
5/23/2017,1.54E-06,0.003475603
5/24/2017,1.38E-06,0.003329186
5/25/2017,1.26E-06,0.002923693
5/26/2017,1.12E-06,0.002548389
5/27/2017,1.10E-06,0.002240864
5/28/2017,1.11E-06,0.002460123
5/29/2017,1.18E-06,0.002699707
5/30/2017,1.11E-06,0.002401187
5/31/2017,1.09E-06,0.002512773
6/1/2017,1.11E-06,0.00267231
6/2/2017,1.18E-06,0.002924624
6/3/2017,1.29E-06,0.00327694
6/4/2017,1.25E-06,0.003164699
6/5/2017,1.41E-06,0.003784068
6/6/2017,1.28E-06,0.003679269
6/7/2017,1.22E-06,0.003291913
6/8/2017,1.22E-06,0.003412185
6/9/2017,1.19E-06,0.003329758
6/10/2017,1.10E-06,0.003198036
6/11/2017,1.18E-06,0.003511227
6/12/2017,1.18E-06,0.003146011
6/13/2017,1.19E-06,0.003210732
6/14/2017,1.17E-06,0.00285561
6/15/2017,1.16E-06,0.002793974
6/16/2017,1.22E-06,0.003010426
6/17/2017,1.23E-06,0.003260774
6/18/2017,1.20E-06,0.00300087
6/19/2017,1.18E-06,0.00305232
6/20/2017,1.15E-06,0.003149235
6/21/2017,1.11E-06,0.002922097
6/22/2017,1.12E-06,0.003000023
6/23/2017,1.12E-06,0.003000204
6/24/2017,1.11E-06,0.002842972
6/25/2017,1.05E-06,0.002621669
6/26/2017,1.05E-06,0.002544485
6/27/2017,1.02E-06,0.002582494
6/28/2017,1.06E-06,0.002723316
6/29/2017,1.02E-06,0.002584583
6/30/2017,1.01E-06,0.002465708
7/1/2017,9.47E-07,0.002285526
7/2/2017,9.70E-07,0.002444504
7/3/2017,9.83E-07,0.002508582
7/4/2017,9.55E-07,0.002483747
7/5/2017,1.03E-06,0.002699155
7/6/2017,1.01E-06,0.002641143
7/7/2017,9.59E-07,0.002394087
7/8/2017,9.34E-07,0.002383772
7/9/2017,9.11E-07,0.00228287
7/10/2017,7.88E-07,0.001828377
7/11/2017,7.55E-07,0.001750375
7/12/2017,7.92E-07,0.00188124
7/13/2017,7.61E-07,0.001784105
7/14/2017,7.43E-07,0.001646359
7/15/2017,7.45E-07,0.001481832
7/16/2017,6.75E-07,0.001288851
7/17/2017,6.88E-07,0.00152454
7/18/2017,7.80E-07,0.001797004
7/19/2017,7.32E-07,0.001652476
7/20/2017,6.70E-07,0.00189189
7/21/2017,7.15E-07,0.001905149
7/22/2017,7.41E-07,0.002096931
7/23/2017,7.30E-07,0.002009704
7/24/2017,7.25E-07,0.001998303
7/25/2017,6.83E-07,0.001748212
7/26/2017,7.01E-07,0.001769262
7/27/2017,6.85E-07,0.00182532
7/28/2017,6.28E-07,0.001754785
7/29/2017,6.44E-07,0.001742419
7/30/2017,6.15E-07,0.001692094
7/31/2017,5.85E-07,0.001674718
8/1/2017,6.57E-07,0.001793159
8/2/2017,6.48E-07,0.001743721
8/3/2017,6.28E-07,0.001751901
8/4/2017,6.25E-07,0.001787778
8/5/2017,6.26E-07,0.002026574
8/6/2017,6.00E-07,0.00193848
8/7/2017,5.74E-07,0.001947231
8/8/2017,5.74E-07,0.001967738
8/9/2017,5.76E-07,0.001928053
8/10/2017,5.59E-07,0.001920088
8/11/2017,5.13E-07,0.001878003
8/12/2017,4.75E-07,0.001840186
8/13/2017,4.41E-07,0.001790311
8/14/2017,4.05E-07,0.00174234
8/15/2017,4.09E-07,0.001701645
8/16/2017,3.97E-07,0.001732229
8/17/2017,3.89E-07,0.001677618
8/18/2017,4.00E-07,0.001642668
8/19/2017,3.96E-07,0.001645913
8/20/2017,4.13E-07,0.00168929
8/21/2017,4.24E-07,0.001691766
8/22/2017,4.15E-07,0.001691107
8/23/2017,4.15E-07,0.001719482
8/24/2017,4.15E-07,0.001796503
8/25/2017,3.95E-07,0.001719641
8/26/2017,4.04E-07,0.001753888
8/27/2017,4.05E-07,0.001759136
8/28/2017,4.11E-07,0.001801313
8/29/2017,4.08E-07,0.00187683
8/30/2017,4.60E-07,0.002110239
8/31/2017,4.38E-07,0.002078087
9/1/2017,5.10E-07,0.002508764
9/2/2017,4.84E-07,0.002223825
9/3/2017,4.73E-07,0.002189167
9/4/2017,4.45E-07,0.001948202
9/5/2017,4.52E-07,0.002014891
9/6/2017,4.44E-07,0.002047331
9/7/2017,4.34E-07,0.002011865
9/8/2017,4.13E-07,0.001793423
9/9/2017,3.95E-07,0.001714308
9/10/2017,3.66E-07,0.001559933
9/11/2017,3.65E-07,0.001536862
9/12/2017,3.59E-07,0.001493322
9/13/2017,3.54E-07,0.001374343
9/14/2017,2.93E-07,0.000951643
9/15/2017,2.64E-07,0.000976882
9/16/2017,2.46E-07,0.000911378
9/17/2017,2.36E-07,0.000877181
9/18/2017,2.36E-07,0.000962636
9/19/2017,2.18E-07,0.000856764
9/20/2017,2.15E-07,0.000837515
9/21/2017,2.06E-07,0.000745225
9/22/2017,2.14E-07,0.000776104
9/23/2017,2.49E-07,0.000940506
9/24/2017,2.39E-07,0.000877289
9/25/2017,2.90E-07,0.001137302
9/26/2017,2.96E-07,0.001149873
9/27/2017,2.74E-07,0.001151562
9/28/2017,2.57E-07,0.001076808
9/29/2017,2.64E-07,0.001095595
9/30/2017,2.66E-07,0.001153589
10/1/2017,2.45E-07,0.00107254
10/2/2017,2.43E-07,0.001065589
10/3/2017,2.36E-07,0.001014635
10/4/2017,2.38E-07,0.001002201
10/5/2017,2.31E-07,0.000995925
10/6/2017,2.34E-07,0.001023111
10/7/2017,2.35E-07,0.001041358
10/8/2017,2.25E-07,0.001034875
10/9/2017,2.01E-07,0.000961218
10/10/2017,2.06E-07,0.000975525
10/11/2017,2.14E-07,0.001029163
10/12/2017,1.94E-07,0.00104895
10/13/2017,1.84E-07,0.001034671
10/14/2017,1.84E-07,0.001064415
10/15/2017,1.86E-07,0.001060538
10/16/2017,2.02E-07,0.00116024
10/17/2017,1.90E-07,0.001064202
10/18/2017,1.84E-07,0.001028935
10/19/2017,1.83E-07,0.001045107
10/20/2017,1.74E-07,0.001045292
10/21/2017,1.66E-07,0.000998669
10/22/2017,1.74E-07,0.001043945
10/23/2017,1.72E-07,0.001012483
10/24/2017,1.94E-07,0.001072022
10/25/2017,1.84E-07,0.00105583
10/26/2017,1.75E-07,0.001034823
10/27/2017,1.74E-07,0.001002808
10/28/2017,1.73E-07,0.000999096
10/29/2017,1.88E-07,0.001159822
10/30/2017,1.86E-07,0.001135743
10/31/2017,1.75E-07,0.001127645
11/1/2017,1.64E-07,0.001103148
11/2/2017,1.64E-07,0.001153355
11/3/2017,1.56E-07,0.001120548
11/4/2017,1.56E-07,0.001157177
11/5/2017,1.59E-07,0.00117092
11/6/2017,1.64E-07,0.00114664
11/7/2017,1.66E-07,0.001181904
11/8/2017,1.67E-07,0.001243742
11/9/2017,1.96E-07,0.001397732
11/10/2017,1.76E-07,0.001166726
11/11/2017,1.85E-07,0.001177213
11/12/2017,1.76E-07,0.001024777
11/13/2017,1.84E-07,0.00120212
11/14/2017,1.78E-07,0.001174785
11/15/2017,1.76E-07,0.001278563
11/16/2017,1.74E-07,0.001366868
11/17/2017,1.66E-07,0.001286052
11/18/2017,1.73E-07,0.001345264
11/19/2017,1.68E-07,0.001349032
11/20/2017,1.65E-07,0.001363409
11/21/2017,1.67E-07,0.00135062
11/22/2017,2.29E-07,0.001887229
11/23/2017,2.40E-07,0.001937604
11/24/2017,2.33E-07,0.001920669
11/25/2017,2.34E-07,0.002052132
11/26/2017,2.14E-07,0.001992668
11/27/2017,2.06E-07,0.002005648
11/28/2017,2.37E-07,0.002355977
11/29/2017,2.12E-07,0.002079837
11/30/2017,2.07E-07,0.002064617
12/1/2017,1.96E-07,0.002114541
12/2/2017,1.93E-07,0.002111928
12/3/2017,1.96E-07,0.002202593
12/4/2017,2.12E-07,0.002456412
12/5/2017,2.10E-07,0.002469129
12/6/2017,1.88E-07,0.002628072
12/7/2017,1.58E-07,0.002685746
12/8/2017,1.70E-07,0.002774455
12/9/2017,1.74E-07,0.002621778
12/10/2017,1.67E-07,0.002586639
12/11/2017,1.59E-07,0.00268713
12/12/2017,1.88E-07,0.003277842
12/13/2017,2.11E-07,0.003490987
12/14/2017,2.23E-07,0.003707573
12/15/2017,2.09E-07,0.003701982
12/16/2017,2.96E-07,0.005808128
12/17/2017,3.13E-07,0.00602045
12/18/2017,3.32E-07,0.006306269
12/19/2017,3.16E-07,0.005582034
12/20/2017,4.02E-07,0.006621602
12/21/2017,4.71E-07,0.007368185
12/22/2017,4.39E-07,0.006277551
